// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;width;height
scorch-9-0;264;246
scorch-9-1;262;272
scorch-9-2;290;282
scorch-heat;28;28
scorch-icon-editor;32;32
scorch-icon-logic;32;32
scrap-icon-logic;28;26
scrap-wall-gigantic;128;128
scrap-wall-gigantic-icon-editor;128;128
scrap-wall-gigantic-icon-logic;96;96
scrap-wall-huge-icon-editor;96;96
scrap-wall-huge-icon-logic;96;96
scrap-wall-huge1;96;96
scrap-wall-huge2;96;96
scrap-wall-huge3;96;96
scrap-wall-icon-editor;32;32
scrap-wall-icon-logic;32;32
scrap-wall-large-icon-editor;64;64
scrap-wall-large-icon-logic;64;64
scrap-wall-large1;64;64
scrap-wall-large2;64;64
scrap-wall-large3;64;64
scrap-wall-large4;64;64
scrap-wall1;32;32
scrap-wall2;32;32
scrap-wall3;32;32
scrap-wall4;32;32
scrap-wall5;32;32
scroll;24;35
scroll-horizontal;35;24
scroll-knob-horizontal-black;40;24
scroll-knob-vertical-black;24;40
scroll-knob-vertical-thin;12;40
segment;54;56
segment-icon-editor;64;64
segment-icon-logic;64;64
sei;196;226
sei-cell;154;202
sei-icon-logic;60;64
sei-launcher;64;66
sei-wreck0;190;226
sei-wreck1;180;220
sei-wreck2;196;226
select-arrow;100;100
selection;1;1
separator;64;64
separator-bottom;64;64
separator-icon-editor;64;64
separator-icon-logic;64;64
separator-spinner;38;38
shale-boulder-icon-editor;32;32
shale-boulder1;32;32
shale-boulder2;32;32
shale-edge;96;96
shale-icon-editor;32;32
shale-wall-icon-editor;32;32
shale-wall-large;64;64
shale-wall1;32;32
shale-wall2;32;32
shale1;32;32
shale2;32;32
shale3;32;32
shallow-water;32;32
shallow-water-edge;96;96
shallow-water-icon-editor;32;32
shell;36;36
shell-back;36;36
shield-projector;96;96
shield-projector-icon-editor;96;96
shield-projector-icon-logic;96;96
shield-projector-team;96;96
shield-projector-team-crux;96;96
shield-projector-team-malis;96;96
shield-projector-team-sharded;96;96
shielded-icon-logic;32;34
shielded-wall;64;64
shielded-wall-glow;30;30
shielded-wall-icon-editor;64;64
shielded-wall-icon-logic;64;64
ship-assembler;160;160
ship-assembler-icon-editor;160;160
ship-assembler-icon-logic;96;96
ship-assembler-side1;160;94
ship-assembler-side2;160;94
ship-assembler-top;160;160
ship-fabricator;96;96
ship-fabricator-icon-editor;96;96
ship-fabricator-icon-logic;96;96
ship-fabricator-top;96;96
ship-refabricator;96;96
ship-refabricator-icon-editor;96;96
ship-refabricator-icon-logic;96;96
ship-refabricator-top;96;96
shock-mine;26;26
shock-mine-icon-editor;26;26
shock-mine-icon-logic;26;26
shock-mine-team-top;12;12
shocked-icon-logic;22;36
shockwave-tower;96;96
shockwave-tower-heat;112;112
shockwave-tower-icon-editor;96;96
shockwave-tower-icon-logic;96;96
shrubs-icon-editor;32;32
shrubs-large;64;64
shrubs1;32;32
shrubs2;32;32
sideline;36;27
sideline-over;36;27
silicon-arc-furnace;96;96
silicon-arc-furnace-bottom;96;96
silicon-arc-furnace-icon-editor;96;96
silicon-arc-furnace-icon-logic;96;96
silicon-crucible;96;96
silicon-crucible-icon-editor;96;96
silicon-crucible-icon-logic;96;96
silicon-crucible-top;54;54
silicon-icon-logic;26;26
silicon-smelter;64;64
silicon-smelter-icon-editor;64;64
silicon-smelter-icon-logic;64;64
silicon-smelter-top;18;18
slag-centrifuge;96;96
slag-centrifuge-bottom;96;96
slag-centrifuge-glow;96;96
slag-centrifuge-icon-editor;96;96
slag-centrifuge-icon-logic;96;96
slag-centrifuge-liquid;90;90
slag-heater;96;96
slag-heater-bottom;96;96
slag-heater-heat;96;96
slag-heater-icon-editor;96;96
slag-heater-icon-logic;96;96
slag-heater-top1;96;90
slag-heater-top2;96;90
slag-icon-logic;24;32
slag-incinerator;32;32
slag-incinerator-icon-editor;32;32
slag-incinerator-icon-logic;32;32
slag-incinerator-liquid;10;10
slag-incinerator-top;10;10
slider;1;8
slider-back;36;27
slider-knob;29;42
slider-knob-down;29;42
slider-knob-over;29;42
slow-icon-logic;24;36
small-basic-weapon;10;24
small-basic-weapon-outline;16;30
small-deconstructor;96;96
small-deconstructor-icon-editor;96;96
small-deconstructor-icon-logic;96;96
small-deconstructor-top;96;96
small-mount-weapon;12;30
small-mount-weapon-outline;18;36
small-weapon;10;26
smite-back-l;132;146
smite-back-l-outline;140;154
smite-back-r;132;146
smite-back-r-outline;140;154
smite-blade-bar-heat;96;86
smite-blade-bar-l;82;72
smite-blade-bar-r;82;72
smite-blade-heat;92;160
smite-blade-l;76;148
smite-blade-l-outline;84;156
smite-blade-r;76;148
smite-blade-r-outline;84;156
smite-front-l;148;96
smite-front-l-outline;156;104
smite-front-r;148;96
smite-front-r-outline;156;104
smite-icon-editor;160;160
smite-icon-logic;96;96
smite-mid;38;144
smite-mid-heat;34;110
smite-mid-outline;46;152
smite-preview;156;156
smite-spine-heat;130;65
smite-spine-l;114;49
smite-spine-l-outline;122;57
smite-spine-r;114;49
smite-spine-r-outline;122;57
snow-boulder-icon-editor;46;46
snow-boulder1;46;46
snow-boulder2;46;46
snow-edge;96;96
snow-icon-editor;32;32
snow-pine;48;48
snow-pine-icon-editor;44;44
snow-wall-icon-editor;32;32
snow-wall-large;64;64
snow-wall1;32;32
snow-wall2;32;32
snow1;32;32
snow2;32;32
snow3;32;32
solar-panel;32;32
solar-panel-icon-editor;32;32
solar-panel-icon-logic;32;32
solar-panel-large;96;96
solar-panel-large-icon-editor;96;96
solar-panel-large-icon-logic;96;96
sorter;32;32
sorter-icon-editor;32;32
sorter-icon-logic;32;32
source-bottom;32;32
space;32;32
space-edge;96;96
space-icon-editor;32;32
spawn;32;32
spawn-icon-editor;26;32
spectre;114;130
spectre-heat;70;124
spectre-icon-editor;128;128
spectre-icon-logic;96;96
spiroct;86;75
spiroct-cell;68;73
spiroct-foot;46;46
spiroct-icon-logic;64;56
spiroct-joint;32;32
spiroct-leg;48;34
spiroct-leg-base;48;34
spiroct-weapon;30;56
spiroct-wreck0;94;75
spiroct-wreck1;94;75
spiroct-wreck2;94;67
splash-0;10;10
splash-1;12;12
splash-10;30;30
splash-11;32;32
splash-2;14;14
splash-3;16;16
splash-4;18;18
splash-5;20;20
splash-6;22;22
splash-7;24;24
splash-8;26;26
splash-9;28;28
spore-cluster-icon-editor;26;26
spore-cluster1;26;26
spore-cluster2;26;34
spore-cluster3;26;26
spore-moss-edge;96;96
spore-moss-icon-editor;32;32
spore-moss1;32;32
spore-moss2;32;32
spore-moss3;32;32
spore-pine;48;48
spore-pine-icon-editor;44;44
spore-pod-icon-logic;26;26
spore-press;64;64
spore-press-bottom;64;64
spore-press-icon-editor;64;64
spore-press-icon-logic;64;64
spore-press-liquid;18;18
spore-press-piston-icon;58;58
spore-press-piston0;64;10
spore-press-piston1;64;10
spore-press-top;18;18
spore-slowed-icon-logic;32;36
spore-wall-icon-editor;32;32
spore-wall-large;64;64
spore-wall1;32;32
spore-wall2;32;32
square-shadow;40;40
status-blasted;28;28
status-blasted-ui;34;34
status-boss;28;30
status-boss-ui;34;36
status-burning;20;30
status-burning-ui;26;36
status-corroded;22;30
status-corroded-ui;28;36
status-disarmed;28;28
status-disarmed-ui;34;34
status-electrified;16;30
status-electrified-ui;22;36
status-fast;18;30
status-fast-ui;24;36
status-freezing;24;30
status-freezing-ui;30;36
status-melting;26;30
status-melting-ui;32;36
status-muddy;26;30
status-muddy-ui;32;36
status-overclock;28;30
status-overclock-ui;34;36
status-overdrive;28;28
status-overdrive-ui;34;34
status-sapped;18;30
status-sapped-ui;24;36
status-shielded;26;28
status-shielded-ui;32;34
status-shocked;16;30
status-shocked-ui;22;36
status-slow;18;30
status-slow-ui;24;36
status-spore-slowed;26;30
status-spore-slowed-ui;32;36
status-tarred;26;30
status-tarred-ui;32;36
status-unmoving;26;26
status-unmoving-ui;32;32
status-wet;30;30
status-wet-ui;36;36
steam-generator;64;64
steam-generator-cap;34;34
steam-generator-icon-editor;64;64
steam-generator-icon-logic;64;64
steam-generator-liquid;12;12
steam-generator-top;64;64
steam-generator-turbine;44;44
stell;60;60
stell-cell;48;42
stell-icon-logic;60;60
stell-treads;48;60
stell-treads0-0;1;51
stell-treads0-1;1;51
stell-treads0-10;1;51
stell-treads0-11;1;51
stell-treads0-12;1;51
stell-treads0-13;1;51
stell-treads0-14;1;51
stell-treads0-15;1;51
stell-treads0-16;1;51
stell-treads0-17;1;51
stell-treads0-2;1;51
stell-treads0-3;1;51
stell-treads0-4;1;51
stell-treads0-5;1;51
stell-treads0-6;1;51
stell-treads0-7;1;51
stell-treads0-8;1;51
stell-treads0-9;1;51
stell-weapon;34;64
stell-wreck0;60;58
stell-wreck1;60;60
stell-wreck2;54;58
stone-edge;96;96
stone-icon-editor;32;32
stone-wall-icon-editor;32;32
stone-wall-large;64;64
stone-wall1;32;32
stone-wall2;32;32
stone1;32;32
stone2;32;32
stone3;32;32
sublimate;62;86
sublimate-back-heat;49;51
sublimate-back-l;43;47
sublimate-back-l-outline;51;55
sublimate-back-r;43;47
sublimate-back-r-outline;51;55
sublimate-front-heat;58;39
sublimate-front-l;50;29
sublimate-front-l-outline;58;37
sublimate-front-r;50;29
sublimate-front-r-outline;58;37
sublimate-heat;62;96
sublimate-icon-editor;96;96
sublimate-icon-logic;96;96
sublimate-liquid;16;50
sublimate-nozzle-heat;52;82
sublimate-nozzle-l;52;82
sublimate-nozzle-l-outline;60;90
sublimate-nozzle-r;52;82
sublimate-nozzle-r-outline;60;90
sublimate-outline;70;94
sublimate-preview;98;94
sublimate-top;12;36
surge-alloy-icon-logic;32;32
surge-conveyor;32;32
surge-conveyor-0;32;32
surge-conveyor-1;32;32
surge-conveyor-2;32;32
surge-conveyor-edge;32;32
surge-conveyor-glow;32;32
surge-conveyor-icon-editor;32;32
surge-conveyor-icon-logic;32;32
surge-conveyor-stack;26;22
surge-crucible;96;96
surge-crucible-bottom;96;96
surge-crucible-glow;40;40
surge-crucible-heat;96;96
surge-crucible-icon-editor;96;96
surge-crucible-icon-logic;96;96
surge-crucible-liquid;22;22
surge-crucible-vents;78;78
surge-router;32;32
surge-router-icon-editor;32;32
surge-router-icon-logic;32;32
surge-router-top;18;18
surge-smelter;96;96
surge-smelter-icon-editor;96;96
surge-smelter-icon-logic;96;96
surge-smelter-top;46;46
surge-tower;64;64
surge-tower-icon-editor;64;64
surge-tower-icon-logic;64;64
surge-wall;32;32
surge-wall-icon-editor;32;32
surge-wall-icon-logic;32;32
surge-wall-large;64;64
surge-wall-large-icon-editor;64;64
surge-wall-large-icon-logic;64;64
swarmer;66;66
swarmer-icon-editor;64;64
swarmer-icon-logic;64;64
switch;32;32
switch-icon-editor;32;32
switch-icon-logic;32;32
switch-on;12;12
tainted-water;32;32
tainted-water-edge;96;96
tainted-water-icon-editor;32;32
tank-assembler;160;160
tank-assembler-icon-editor;160;160
tank-assembler-icon-logic;96;96
tank-assembler-side1;160;94
tank-assembler-side2;160;94
tank-assembler-top;160;160
tank-fabricator;96;96
tank-fabricator-icon-editor;96;96
tank-fabricator-icon-logic;96;96
tank-fabricator-top;96;96
tank-refabricator;96;96
tank-refabricator-icon-editor;96;96
tank-refabricator-icon-logic;96;96
tank-refabricator-top;96;96
tar;32;32
tar-edge;96;96
tar-icon-editor;32;32
tarred-icon-logic;32;36
team-crux;56;62
team-derelict;62;62
team-malis;62;60
team-sharded;60;52
tecta;134;116
tecta-cell;82;118
tecta-foot;70;70
tecta-icon-logic;64;46
tecta-leg;43;50
tecta-leg-base;57;54
tecta-shield;114;107
tecta-weapon;47;115
tecta-weapon-heat;33;109
tecta-weapon-outline;53;121
tecta-wreck0;176;116
tecta-wreck1;174;130
tecta-wreck2;160;130
tendrils-icon-editor;32;30
tendrils1;32;32
tendrils2;32;32
tendrils3;32;32
tetrative-reconstructor;288;288
tetrative-reconstructor-icon-editor;288;288
tetrative-reconstructor-icon-logic;96;96
tetrative-reconstructor-top;288;288
thermal-generator;64;64
thermal-generator-icon-editor;64;64
thermal-generator-icon-logic;64;64
thorium-icon-logic;30;28
thorium-reactor;96;96
thorium-reactor-icon-editor;96;96
thorium-reactor-icon-logic;96;96
thorium-reactor-lights;96;96
thorium-reactor-top;20;20
thorium-wall;32;32
thorium-wall-icon-editor;32;32
thorium-wall-icon-logic;32;32
thorium-wall-large;64;64
thorium-wall-large-icon-editor;64;64
thorium-wall-large-icon-logic;64;64
thruster;128;128
thruster-icon-editor;128;128
thruster-icon-logic;96;96
thruster-top;128;90
titan;66;120
titan-barrel;50;120
titan-barrel-heat;66;120
titan-barrel-heat_full;50;120
titan-barrel-outline;58;128
titan-icon-editor;128;128
titan-icon-logic;96;96
titan-outline;74;128
titan-preview;124;128
titan-side-heat;120;66
titan-side-l;116;108
titan-side-l-outline;124;116
titan-side-r;116;108
titan-side-r-outline;124;116
titanium-conveyor-0-0;32;32
titanium-conveyor-0-1;32;32
titanium-conveyor-0-2;32;32
titanium-conveyor-0-3;32;32
titanium-conveyor-1-0;32;32
titanium-conveyor-1-1;32;32
titanium-conveyor-1-2;32;32
titanium-conveyor-1-3;32;32
titanium-conveyor-2-0;32;32
titanium-conveyor-2-1;32;32
titanium-conveyor-2-2;32;32
titanium-conveyor-2-3;32;32
titanium-conveyor-3-0;32;32
titanium-conveyor-3-1;32;32
titanium-conveyor-3-2;32;32
titanium-conveyor-3-3;32;32
titanium-conveyor-4-0;32;32
titanium-conveyor-4-1;32;32
titanium-conveyor-4-2;32;32
titanium-conveyor-4-3;32;32
titanium-conveyor-icon-editor;32;32
titanium-conveyor-icon-logic;32;32
titanium-icon-logic;32;32
titanium-wall;32;32
titanium-wall-icon-editor;32;32
titanium-wall-icon-logic;32;32
titanium-wall-large;64;64
titanium-wall-large-icon-editor;64;64
titanium-wall-large-icon-logic;64;64
toxopid;154;122
toxopid-cannon;84;194
toxopid-cell;136;104
toxopid-foot;90;90
toxopid-icon-logic;56;64
toxopid-joint-base;64;64
toxopid-leg;150;72
toxopid-leg-base;270;64
toxopid-wreck0;154;190
toxopid-wreck1;154;190
toxopid-wreck2;142;120
transfer;4;48
transfer-arrow;32;32
tsunami;98;98
tsunami-icon-editor;96;96
tsunami-icon-logic;96;96
tsunami-liquid;72;68
tsunami-top;62;50
tungsten-icon-logic;26;32
tungsten-wall;32;32
tungsten-wall-icon-editor;32;32
tungsten-wall-icon-logic;32;32
tungsten-wall-large;64;64
tungsten-wall-large-icon-editor;64;64
tungsten-wall-large-icon-logic;64;64
turbine-condenser;96;96
turbine-condenser-icon-editor;96;96
turbine-condenser-icon-logic;96;96
turbine-condenser-rotator;68;68
turbine-condenser-rotator-blur;70;70
underflow-duct;32;32
underflow-duct-icon-editor;32;32
underflow-duct-icon-logic;32;32
underflow-duct-top;12;32
underflow-gate;32;32
underflow-gate-icon-editor;32;32
underflow-gate-icon-logic;32;32
underline;36;27
underline-2;36;27
underline-disabled;36;27
underline-over;36;27
underline-red;36;27
underline-white;36;27
unit-aegires-full;212;235
unit-aegires-ui;116;128
unit-alpha-full;46;46
unit-alpha-ui;46;46
unit-anthicus-full;92;113
unit-anthicus-missile-full;28;28
unit-anthicus-missile-ui;28;28
unit-anthicus-ui;93;113
unit-antumbra-full;216;240
unit-antumbra-ui;118;128
unit-arkyid-full;128;122
unit-arkyid-ui;128;122
unit-assembly-drone-full;46;53
unit-assembly-drone-ui;47;53
unit-atrax-full;80;64
unit-atrax-ui;80;64
unit-avert-full;90;96
unit-avert-ui;90;96
unit-beta-full;54;52
unit-beta-ui;54;52
unit-bryde-full;106;138
unit-bryde-ui;100;128
unit-cargo-loader;96;96
unit-cargo-loader-icon-editor;96;96
unit-cargo-loader-icon-logic;96;96
unit-cargo-unload-point;64;64
unit-cargo-unload-point-icon-editor;64;64
unit-cargo-unload-point-icon-logic;64;64
unit-cargo-unload-point-top;18;18
unit-cleroi-full;66;85
unit-cleroi-ui;67;85
unit-collaris-full;193;210
unit-collaris-ui;120;128
unit-conquer-full;213;270
unit-conquer-ui;100;128
unit-corvus-full;200;136
unit-corvus-ui;122;82
unit-crawler-full;40;44
unit-crawler-ui;40;44
unit-cyerce-full;124;138
unit-cyerce-ui;116;128
unit-dagger-full;48;48
unit-dagger-ui;48;48
unit-disrupt-full;241;239
unit-disrupt-missile-full;37;56
unit-disrupt-missile-ui;38;56
unit-disrupt-ui;128;126
unit-eclipse-full;318;321
unit-eclipse-ui;128;128
unit-elude-full;52;58
unit-elude-ui;52;58
unit-emanate-full;78;82
unit-emanate-ui;78;82
unit-evoke-full;54;54
unit-evoke-ui;54;54
unit-flare-full;48;48
unit-flare-ui;48;48
unit-fortress-full;96;64
unit-fortress-ui;96;64
unit-gamma-full;62;62
unit-gamma-ui;62;62
unit-horizon-full;72;64
unit-horizon-ui;72;64
unit-incite-full;56;72
unit-incite-ui;56;72
unit-latum-full;282;268
unit-latum-ui;126;120
unit-locus-full;86;96
unit-locus-ui;86;96
unit-mace-full;64;56
unit-mace-ui;64;56
unit-manifold-full;60;66
unit-manifold-ui;60;66
unit-mega-full;92;88
unit-mega-ui;92;88
unit-merui-full;40;52
unit-merui-ui;40;52
unit-minke-full;86;101
unit-minke-ui;87;101
unit-mono-full;40;40
unit-mono-ui;40;40
unit-navanax-full;256;364
unit-navanax-ui;92;128
unit-nova-full;52;46
unit-nova-ui;52;46
unit-obviate-full;128;124
unit-obviate-ui;120;116
unit-oct-full;338;374
unit-oct-ui;112;122
unit-omura-full;262;349
unit-omura-ui;98;128
unit-oxynoe-full;80;95
unit-oxynoe-ui;81;95
unit-poly-full;52;57
unit-poly-ui;53;57
unit-precept-full;116;140
unit-precept-ui;110;128
unit-pulsar-full;68;54
unit-pulsar-ui;68;54
unit-quad-full;210;210
unit-quad-ui;126;126
unit-quasar-full;80;76
unit-quasar-ui;80;76
unit-quell-full;154;150
unit-quell-missile-full;31;43
unit-quell-missile-ui;31;43
unit-quell-ui;124;120
unit-reign-full;214;136
unit-reign-ui;128;82
unit-renale-full;50;50
unit-renale-ui;50;50
unit-repair-tower;64;64
unit-repair-tower-glow;78;78
unit-repair-tower-icon-editor;64;64
unit-repair-tower-icon-logic;64;64
unit-retusa-full;70;78
unit-retusa-ui;72;78
unit-risso-full;66;78
unit-risso-ui;66;78
unit-scathe-missile-full;54;95
unit-scathe-missile-ui;55;95
unit-scepter-full;170;102
unit-scepter-ui;128;78
unit-sei-full;196;226
unit-sei-ui;114;128
unit-spiroct-full;94;75
unit-spiroct-ui;94;78
unit-stell-full;60;60
unit-stell-ui;60;60
unit-tecta-full;178;130
unit-tecta-ui;122;88
unit-toxopid-full;154;190
unit-toxopid-ui;106;128
unit-vanquish-full;150;152
unit-vanquish-ui;128;128
unit-vela-full;142;116
unit-vela-ui;110;90
unit-zenith-full;112;112
unit-zenith-ui;112;112
unloader;32;32
unloader-center;12;12
unloader-icon-editor;32;32
unloader-icon-logic;32;32
unmoving-icon-logic;32;32
vanquish;150;146
vanquish-cell;92;144
vanquish-icon-logic;64;64
vanquish-point-weapon;22;49
vanquish-treads;118;146
vanquish-treads0-0;1;130
vanquish-treads0-1;1;130
vanquish-treads0-10;1;130
vanquish-treads0-11;1;130
vanquish-treads0-12;1;130
vanquish-treads0-13;1;130
vanquish-treads0-14;1;130
vanquish-treads0-15;1;130
vanquish-treads0-16;1;130
vanquish-treads0-17;1;130
vanquish-treads0-2;1;130
vanquish-treads0-3;1;130
vanquish-treads0-4;1;130
vanquish-treads0-5;1;130
vanquish-treads0-6;1;130
vanquish-treads0-7;1;130
vanquish-treads0-8;1;130
vanquish-treads0-9;1;130
vanquish-weapon;70;152
vanquish-weapon-heat;56;142
vanquish-wreck0;150;134
vanquish-wreck1;138;146
vanquish-wreck2;150;152
vault;96;96
vault-icon-editor;96;96
vault-icon-logic;96;96
vault-team;96;96
vault-team-crux;96;96
vault-team-malis;96;96
vault-team-sharded;96;96
vela;142;116
vela-base;98;74
vela-cell;110;92
vela-icon-logic;58;48
vela-leg;122;104
vela-weapon-heat;78;106
vela-wreck0;142;84
vela-wreck1;102;112
vela-wreck2;142;116
vent-condenser;94;94
vent-condenser-bottom;96;96
vent-condenser-icon-editor;96;96
vent-condenser-icon-logic;96;96
vent-condenser-mid;18;18
vent-condenser-rotator;66;66
vent-condenser-rotator-blur;68;68
vibrant-crystal-cluster-icon-editor;119;130
vibrant-crystal-cluster-shadow1;139;146
vibrant-crystal-cluster-shadow2;177;181
vibrant-crystal-cluster-shadow3;201;191
vibrant-crystal-cluster1;119;130
vibrant-crystal-cluster2;161;155
vibrant-crystal-cluster3;193;173
water-extractor;64;64
water-extractor-icon-editor;64;64
water-extractor-icon-logic;64;64
water-extractor-liquid;50;50
water-extractor-rotator;58;58
water-extractor-top;42;42
water-icon-logic;24;32
wave;58;66
wave-icon-editor;64;64
wave-icon-logic;64;64
wave-liquid;40;26
wave-top;36;18
wavepane;36;27
weapon;18;28
wet-icon-logic;36;36
white;3;3
white-pane;36;27
white-tree;310;298
white-tree-dead;308;290
white-tree-dead-icon-editor;308;290
white-tree-dead-shadow;345;348
white-tree-icon-editor;310;298
white-tree-shadow;345;348
whiteui;3;3
window-empty;27;61
world-cell;32;32
world-cell-icon-editor;32;32
world-cell-icon-logic;32;32
world-message;32;32
world-message-icon-editor;32;32
world-message-icon-logic;32;32
world-processor;32;32
world-processor-icon-editor;32;32
world-processor-icon-logic;32;32
yellow-stone-boulder-icon-editor;46;48
yellow-stone-boulder1;46;48
yellow-stone-boulder2;46;48
yellow-stone-edge;96;96
yellow-stone-icon-editor;32;32
yellow-stone-plates-edge;96;96
yellow-stone-plates-icon-editor;32;32
yellow-stone-plates1;32;32
yellow-stone-plates2;32;32
yellow-stone-plates3;32;32
yellow-stone-vent-icon-editor;94;96
yellow-stone-vent1;96;96
yellow-stone-vent2;96;96
yellow-stone-wall-icon-editor;32;32
yellow-stone-wall-large;64;64
yellow-stone-wall1;32;32
yellow-stone-wall2;32;32
yellow-stone1;32;32
yellow-stone2;32;32
yellow-stone3;32;32
yellowcoral;53;52
yellowcoral-center;32;32
yellowcoral-icon-editor;53;50
zenith;112;112
zenith-cell;58;80
zenith-icon-logic;64;64
zenith-missiles;28;40
zenith-wreck0;104;104
zenith-wreck1;112;112
zenith-wreck2;112;112
